LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp
34.7273,-92.2389,12/20/15 19:53,,,,,
34.7273,-92.2389,12/20/15 20:53,,,,,
34.7273,-92.2389,12/20/15 21:53,,,,,
34.7273,-92.2389,12/20/15 22:53,,,,,
34.7273,-92.2389,12/20/15 23:53,59,37,,,
34.7273,-92.2389,12/20/15 23:59,59,37,,,
34.7273,-92.2389,12/21/15 0:53,,,,,
34.7273,-92.2389,12/21/15 1:53,,,,,
34.7273,-92.2389,12/21/15 2:51,,,,,
34.7273,-92.2389,12/21/15 2:53,,,,,
34.7273,-92.2389,12/21/15 3:06,,,,,
34.7273,-92.2389,12/21/15 3:53,,,,,
34.7273,-92.2389,12/21/15 4:00,,,,,
34.7273,-92.2389,12/21/15 4:08,,,,,
34.7273,-92.2389,12/21/15 4:53,,,,,
34.7273,-92.2389,12/21/15 5:53,,,,,
34.7273,-92.2389,12/21/15 6:53,,,,,
34.7273,-92.2389,12/21/15 7:53,,,,,
34.7273,-92.2389,12/21/15 8:53,,,,,
34.7273,-92.2389,12/21/15 9:53,,,,,
34.7273,-92.2389,12/21/15 10:53,,,,,
34.7273,-92.2389,12/21/15 11:53,,,,,
34.7273,-92.2389,12/21/15 12:53,,,,,
34.7273,-92.2389,12/21/15 13:53,,,,,
34.7273,-92.2389,12/21/15 14:53,,,,,
34.7273,-92.2389,12/21/15 15:53,,,,,
34.7273,-92.2389,12/21/15 16:10,,,,,
34.7273,-92.2389,12/21/15 16:33,,,,,
34.7273,-92.2389,12/21/15 16:53,,,,,
34.7273,-92.2389,12/21/15 17:53,,,,,
34.7273,-92.2389,12/21/15 18:02,,,,,
34.7273,-92.2389,12/21/15 18:25,,,,,
34.7273,-92.2389,12/21/15 18:35,,,,,
34.7273,-92.2389,12/21/15 18:53,,,,,
34.7273,-92.2389,12/21/15 19:14,,,,,
34.7273,-92.2389,12/21/15 19:53,,,,,
34.7273,-92.2389,12/21/15 20:43,,,,,
34.7273,-92.2389,12/21/15 20:53,,,,,
34.7273,-92.2389,12/21/15 21:14,,,,,
34.7273,-92.2389,12/21/15 21:53,,,,,
34.7273,-92.2389,12/21/15 21:58,,,,,
34.7273,-92.2389,12/21/15 22:07,,,,,
34.7273,-92.2389,12/21/15 22:53,,,,,
34.7273,-92.2389,12/21/15 23:53,66,56,,,
34.7273,-92.2389,12/21/15 23:59,66,55,,,
34.7273,-92.2389,12/22/15 0:53,,,,,
34.7273,-92.2389,12/22/15 1:53,,,,,
34.7273,-92.2389,12/22/15 2:53,,,,,
34.7273,-92.2389,12/22/15 3:53,,,,,
34.7273,-92.2389,12/22/15 4:53,,,,,
34.7273,-92.2389,12/22/15 5:53,,,,,
34.7273,-92.2389,12/22/15 6:53,,,,,
34.7273,-92.2389,12/22/15 7:53,,,,,
34.7273,-92.2389,12/22/15 8:53,,,,,
34.7273,-92.2389,12/22/15 9:53,,,,,
34.7273,-92.2389,12/22/15 10:53,,,,,
34.7273,-92.2389,12/22/15 11:53,,,,,
34.7273,-92.2389,12/22/15 12:53,,,,,
34.7273,-92.2389,12/22/15 13:53,,,,,
34.7273,-92.2389,12/22/15 14:53,,,,,
34.7273,-92.2389,12/22/15 15:53,,,,,
34.7273,-92.2389,12/22/15 16:53,,,,,
34.7273,-92.2389,12/22/15 17:53,,,,,
34.7273,-92.2389,12/22/15 18:53,,,,,
34.7273,-92.2389,12/22/15 19:36,,,,,
34.7273,-92.2389,12/22/15 19:53,,,,,
34.7273,-92.2389,12/22/15 20:22,,,,,
34.7273,-92.2389,12/22/15 20:53,,,,,
34.7273,-92.2389,12/22/15 21:53,,,,,
34.7273,-92.2389,12/22/15 22:12,,,,,
34.7273,-92.2389,12/22/15 22:53,,,,,
34.7273,-92.2389,12/22/15 23:53,65,38,,,
34.7273,-92.2389,12/22/15 23:59,65,38,,,
34.7273,-92.2389,12/23/15 0:53,,,,,
34.7273,-92.2389,12/23/15 1:53,,,,,
34.7273,-92.2389,12/23/15 2:53,,,,,
34.7273,-92.2389,12/23/15 3:20,,,,,
34.7273,-92.2389,12/23/15 3:31,,,,,
34.7273,-92.2389,12/23/15 3:41,,,,,
34.7273,-92.2389,12/23/15 3:53,,,,,
34.7273,-92.2389,12/23/15 4:00,,,,,
34.7273,-92.2389,12/23/15 4:05,,,,,
34.7273,-92.2389,12/23/15 4:27,,,,,
34.7273,-92.2389,12/23/15 4:53,,,,,
34.7273,-92.2389,12/23/15 5:02,,,,,
34.7273,-92.2389,12/23/15 5:53,,,,,
34.7273,-92.2389,12/23/15 6:53,,,,,
34.7273,-92.2389,12/23/15 7:53,,,,,
34.7273,-92.2389,12/23/15 7:57,,,,,
34.7273,-92.2389,12/23/15 8:12,,,,,
34.7273,-92.2389,12/23/15 8:47,,,,,
34.7273,-92.2389,12/23/15 8:53,,,,,
34.7273,-92.2389,12/23/15 9:01,,,,,
34.7273,-92.2389,12/23/15 9:53,,,,,
34.7273,-92.2389,12/23/15 10:53,,,,,
34.7273,-92.2389,12/23/15 11:05,,,,,
34.7273,-92.2389,12/23/15 11:16,,,,,
34.7273,-92.2389,12/23/15 11:22,,,,,
34.7273,-92.2389,12/23/15 11:28,,,,,
34.7273,-92.2389,12/23/15 11:31,,,,,
34.7273,-92.2389,12/23/15 11:53,,,,,
34.7273,-92.2389,12/23/15 11:55,,,,,
34.7273,-92.2389,12/23/15 12:04,,,,,
34.7273,-92.2389,12/23/15 12:44,,,,,
34.7273,-92.2389,12/23/15 12:53,,,,,
34.7273,-92.2389,12/23/15 13:53,,,,,
34.7273,-92.2389,12/23/15 14:53,,,,,
34.7273,-92.2389,12/23/15 15:53,,,,,
34.7273,-92.2389,12/23/15 16:53,,,,,
34.7273,-92.2389,12/23/15 17:53,,,,,
34.7273,-92.2389,12/23/15 18:53,,,,,
34.7273,-92.2389,12/23/15 19:53,,,,,
34.7273,-92.2389,12/23/15 20:53,,,,,
34.7273,-92.2389,12/23/15 21:53,,,,,
34.7273,-92.2389,12/23/15 22:53,,,,,
34.7273,-92.2389,12/23/15 23:53,74,57,,,
34.7273,-92.2389,12/23/15 23:59,74,56,,,
34.7273,-92.2389,12/24/15 0:53,,,,,
34.7273,-92.2389,12/24/15 1:53,,,,,
34.7273,-92.2389,12/24/15 2:53,,,,,
34.7273,-92.2389,12/24/15 3:53,,,,,
34.7273,-92.2389,12/24/15 4:53,,,,,
34.7273,-92.2389,12/24/15 5:53,,,,,
34.7273,-92.2389,12/24/15 6:53,,,,,
34.7273,-92.2389,12/24/15 7:53,,,,,
34.7273,-92.2389,12/24/15 8:53,,,,,
34.7273,-92.2389,12/24/15 9:53,,,,,
34.7273,-92.2389,12/24/15 10:53,,,,,
34.7273,-92.2389,12/24/15 11:53,,,,,
34.7273,-92.2389,12/24/15 12:53,,,,,
34.7273,-92.2389,12/24/15 13:53,,,,,
34.7273,-92.2389,12/24/15 14:53,,,,,
34.7273,-92.2389,12/24/15 15:53,,,,,
34.7273,-92.2389,12/24/15 16:53,,,,,
34.7273,-92.2389,12/24/15 17:53,,,,,
34.7273,-92.2389,12/24/15 18:53,,,,,
34.7273,-92.2389,12/24/15 19:53,,,,,
34.7273,-92.2389,12/24/15 20:53,,,,,
34.7273,-92.2389,12/24/15 21:53,,,,,
34.7273,-92.2389,12/24/15 22:16,,,,,
34.7273,-92.2389,12/24/15 22:21,,,,,
34.7273,-92.2389,12/24/15 22:37,,,,,
34.7273,-92.2389,12/24/15 22:39,,,,,
34.7273,-92.2389,12/24/15 22:53,,,,,
34.7273,-92.2389,12/24/15 23:02,,,,,
34.7273,-92.2389,12/24/15 23:53,71,45,,,
34.7273,-92.2389,12/24/15 23:59,71,45,,,
34.7273,-92.2389,12/25/15 0:03,,,,,
34.7273,-92.2389,12/25/15 0:38,,,,,
34.7273,-92.2389,12/25/15 0:42,,,,,
34.7273,-92.2389,12/25/15 0:53,,,,,
34.7273,-92.2389,12/25/15 1:02,,,,,
34.7273,-92.2389,12/25/15 1:16,,,,,
34.7273,-92.2389,12/25/15 1:40,,,,,
34.7273,-92.2389,12/25/15 1:53,,,,,
34.7273,-92.2389,12/25/15 2:53,,,,,
34.7273,-92.2389,12/25/15 3:12,,,,,
34.7273,-92.2389,12/25/15 3:17,,,,,
34.7273,-92.2389,12/25/15 3:25,,,,,
34.7273,-92.2389,12/25/15 3:41,,,,,
34.7273,-92.2389,12/25/15 3:53,,,,,
34.7273,-92.2389,12/25/15 4:18,,,,,
34.7273,-92.2389,12/25/15 4:53,,,,,
34.7273,-92.2389,12/25/15 5:53,,,,,
34.7273,-92.2389,12/25/15 6:11,,,,,
34.7273,-92.2389,12/25/15 6:53,,,,,
34.7273,-92.2389,12/25/15 7:53,,,,,
34.7273,-92.2389,12/25/15 8:53,,,,,
34.7273,-92.2389,12/25/15 9:53,,,,,
34.7273,-92.2389,12/25/15 10:53,,,,,
34.7273,-92.2389,12/25/15 11:53,,,,,
34.7273,-92.2389,12/25/15 12:53,,,,,
34.7273,-92.2389,12/25/15 13:53,,,,,
34.7273,-92.2389,12/25/15 14:53,,,,,
34.7273,-92.2389,12/25/15 15:53,,,,,
34.7273,-92.2389,12/25/15 16:44,,,,,
34.7273,-92.2389,12/25/15 16:53,,,,,
34.7273,-92.2389,12/25/15 17:53,,,,,
34.7273,-92.2389,12/25/15 18:53,,,,,
34.7273,-92.2389,12/25/15 19:53,,,,,
34.7273,-92.2389,12/25/15 20:53,,,,,
34.7273,-92.2389,12/25/15 21:51,,,,,
34.7273,-92.2389,12/25/15 21:53,,,,,
34.7273,-92.2389,12/25/15 22:53,,,,,
34.7273,-92.2389,12/25/15 22:57,,,,,
34.7273,-92.2389,12/25/15 23:33,,,,,
34.7273,-92.2389,12/25/15 23:53,61,54,,,
34.7273,-92.2389,12/25/15 23:59,61,54,,,
34.7273,-92.2389,12/26/15 0:06,,,,,
34.7273,-92.2389,12/26/15 0:25,,,,,
34.7273,-92.2389,12/26/15 0:43,,,,,
34.7273,-92.2389,12/26/15 0:53,,,,,
34.7273,-92.2389,12/26/15 1:15,,,,,
34.7273,-92.2389,12/26/15 1:30,,,,,
34.7273,-92.2389,12/26/15 1:53,,,,,
34.7273,-92.2389,12/26/15 2:08,,,,,
34.7273,-92.2389,12/26/15 2:53,,,,,
34.7273,-92.2389,12/26/15 3:19,,,,,
34.7273,-92.2389,12/26/15 3:53,,,,,
34.7273,-92.2389,12/26/15 4:15,,,,,
34.7273,-92.2389,12/26/15 4:18,,,,,
34.7273,-92.2389,12/26/15 4:20,,,,,
34.7273,-92.2389,12/26/15 4:25,,,,,
34.7273,-92.2389,12/26/15 4:30,,,,,
34.7273,-92.2389,12/26/15 4:44,,,,,
34.7273,-92.2389,12/26/15 4:53,,,,,
34.7273,-92.2389,12/26/15 4:57,,,,,
34.7273,-92.2389,12/26/15 5:08,,,,,
34.7273,-92.2389,12/26/15 5:32,,,,,
34.7273,-92.2389,12/26/15 5:43,,,,,
34.7273,-92.2389,12/26/15 5:51,,,,,
34.7273,-92.2389,12/26/15 5:53,,,,,
34.7273,-92.2389,12/26/15 6:10,,,,,
34.7273,-92.2389,12/26/15 6:44,,,,,
34.7273,-92.2389,12/26/15 6:51,,,,,
34.7273,-92.2389,12/26/15 6:53,,,,,
34.7273,-92.2389,12/26/15 6:55,,,,,
34.7273,-92.2389,12/26/15 7:04,,,,,
34.7273,-92.2389,12/26/15 7:14,,,,,
34.7273,-92.2389,12/26/15 7:22,,,,,
34.7273,-92.2389,12/26/15 7:38,,,,,
34.7273,-92.2389,12/26/15 7:53,,,,,
34.7273,-92.2389,12/26/15 8:05,,,,,
34.7273,-92.2389,12/26/15 8:09,,,,,
34.7273,-92.2389,12/26/15 8:16,,,,,
34.7273,-92.2389,12/26/15 8:53,,,,,
34.7273,-92.2389,12/26/15 8:54,,,,,
34.7273,-92.2389,12/26/15 9:16,,,,,
34.7273,-92.2389,12/26/15 9:40,,,,,
34.7273,-92.2389,12/26/15 9:44,,,,,
34.7273,-92.2389,12/26/15 9:51,,,,,
34.7273,-92.2389,12/26/15 9:53,,,,,
34.7273,-92.2389,12/26/15 10:07,,,,,
34.7273,-92.2389,12/26/15 10:53,,,,,
34.7273,-92.2389,12/26/15 11:53,,,,,
34.7273,-92.2389,12/26/15 12:31,,,,,
34.7273,-92.2389,12/26/15 12:53,,,,,
34.7273,-92.2389,12/26/15 13:00,,,,,
34.7273,-92.2389,12/26/15 13:53,,,,,
34.7273,-92.2389,12/26/15 14:00,,,,,
34.7273,-92.2389,12/26/15 14:53,,,,,
34.7273,-92.2389,12/26/15 15:53,,,,,
34.7273,-92.2389,12/26/15 16:53,,,,,
34.7273,-92.2389,12/26/15 17:53,,,,,
34.7273,-92.2389,12/26/15 18:53,,,,,
34.7273,-92.2389,12/26/15 19:53,,,,,
34.7273,-92.2389,12/26/15 20:53,,,,,
34.7273,-92.2389,12/26/15 21:53,,,,,
34.7273,-92.2389,12/26/15 22:53,,,,,
34.7273,-92.2389,12/26/15 23:53,81,54,,,
34.7273,-92.2389,12/26/15 23:59,81,54,,,
34.7273,-92.2389,12/27/15 0:53,,,,,
34.7273,-92.2389,12/27/15 1:11,,,,,
34.7273,-92.2389,12/27/15 1:53,,,,,
34.7273,-92.2389,12/27/15 2:53,,,,,
34.7273,-92.2389,12/27/15 3:53,,,,,
34.7273,-92.2389,12/27/15 4:53,,,,,
34.7273,-92.2389,12/27/15 5:53,,,,,
34.7273,-92.2389,12/27/15 6:53,,,,,
34.7273,-92.2389,12/27/15 7:53,,,,,
34.7273,-92.2389,12/27/15 8:53,,,,,
34.7273,-92.2389,12/27/15 9:32,,,,,
34.7273,-92.2389,12/27/15 9:51,,,,,
34.7273,-92.2389,12/27/15 9:53,,,,,
34.7273,-92.2389,12/27/15 10:53,,,,,
34.7273,-92.2389,12/27/15 11:12,,,,,
34.7273,-92.2389,12/27/15 11:13,,,,,
34.7273,-92.2389,12/27/15 11:18,,,,,
34.7273,-92.2389,12/27/15 11:53,,,,,
34.7273,-92.2389,12/27/15 12:53,,,,,
34.7273,-92.2389,12/27/15 13:53,,,,,
34.7273,-92.2389,12/27/15 14:53,,,,,
34.7273,-92.2389,12/27/15 15:53,,,,,
34.7273,-92.2389,12/27/15 16:17,,,,,
34.7273,-92.2389,12/27/15 16:33,,,,,
34.7273,-92.2389,12/27/15 16:34,,,,,
34.7273,-92.2389,12/27/15 16:38,,,,,
34.7273,-92.2389,12/27/15 16:43,,,,,
34.7273,-92.2389,12/27/15 16:53,,,,,
34.7273,-92.2389,12/27/15 16:57,,,,,
34.7273,-92.2389,12/27/15 17:10,,,,,
34.7273,-92.2389,12/27/15 17:27,,,,,
34.7273,-92.2389,12/27/15 17:39,,,,,
34.7273,-92.2389,12/27/15 17:45,,,,,
34.7273,-92.2389,12/27/15 17:53,,,,,
34.7273,-92.2389,12/27/15 18:14,,,,,
34.7273,-92.2389,12/27/15 18:34,,,,,
34.7273,-92.2389,12/27/15 18:37,,,,,
34.7273,-92.2389,12/27/15 18:51,,,,,
34.7273,-92.2389,12/27/15 18:53,,,,,
34.7273,-92.2389,12/27/15 19:04,,,,,
34.7273,-92.2389,12/27/15 19:12,,,,,
34.7273,-92.2389,12/27/15 19:32,,,,,
34.7273,-92.2389,12/27/15 19:53,,,,,
34.7273,-92.2389,12/27/15 20:15,,,,,
34.7273,-92.2389,12/27/15 20:53,,,,,
34.7273,-92.2389,12/27/15 21:32,,,,,
34.7273,-92.2389,12/27/15 21:37,,,,,
34.7273,-92.2389,12/27/15 21:46,,,,,
34.7273,-92.2389,12/27/15 21:53,,,,,
34.7273,-92.2389,12/27/15 21:59,,,,,
34.7273,-92.2389,12/27/15 22:07,,,,,
34.7273,-92.2389,12/27/15 22:24,,,,,
34.7273,-92.2389,12/27/15 22:53,,,,,
34.7273,-92.2389,12/27/15 23:05,,,,,
34.7273,-92.2389,12/27/15 23:14,,,,,
34.7273,-92.2389,12/27/15 23:18,,,,,
34.7273,-92.2389,12/27/15 23:51,,,,,
34.7273,-92.2389,12/27/15 23:53,70,46,,,
34.7273,-92.2389,12/27/15 23:59,70,46,,,
34.7273,-92.2389,12/28/15 0:53,,,,,
34.7273,-92.2389,12/28/15 1:39,,,,,
34.7273,-92.2389,12/28/15 1:51,,,,,
34.7273,-92.2389,12/28/15 1:53,,,,,
34.7273,-92.2389,12/28/15 2:48,,,,,
34.7273,-92.2389,12/28/15 2:53,,,,,
34.7273,-92.2389,12/28/15 3:06,,,,,
34.7273,-92.2389,12/28/15 3:53,,,,,
34.7273,-92.2389,12/28/15 4:36,,,,,
34.7273,-92.2389,12/28/15 4:46,,,,,
34.7273,-92.2389,12/28/15 4:53,,,,,
34.7273,-92.2389,12/28/15 5:53,,,,,
34.7273,-92.2389,12/28/15 6:37,,,,,
34.7273,-92.2389,12/28/15 6:46,,,,,
34.7273,-92.2389,12/28/15 6:53,,,,,
34.7273,-92.2389,12/28/15 7:12,,,,,
34.7273,-92.2389,12/28/15 7:29,,,,,
34.7273,-92.2389,12/28/15 7:38,,,,,
34.7273,-92.2389,12/28/15 7:53,,,,,
34.7273,-92.2389,12/28/15 8:53,,,,,
34.7273,-92.2389,12/28/15 9:14,,,,,
34.7273,-92.2389,12/28/15 9:53,,,,,
34.7273,-92.2389,12/28/15 10:28,,,,,
34.7273,-92.2389,12/28/15 10:53,,,,,
34.7273,-92.2389,12/28/15 11:53,,,,,
34.7273,-92.2389,12/28/15 12:53,,,,,
34.7273,-92.2389,12/28/15 13:53,,,,,
34.7273,-92.2389,12/28/15 14:53,,,,,
34.7273,-92.2389,12/28/15 15:53,,,,,
34.7273,-92.2389,12/28/15 16:35,,,,,
34.7273,-92.2389,12/28/15 16:53,,,,,
34.7273,-92.2389,12/28/15 17:03,,,,,
34.7273,-92.2389,12/28/15 17:18,,,,,
34.7273,-92.2389,12/28/15 17:30,,,,,
34.7273,-92.2389,12/28/15 17:53,,,,,
34.7273,-92.2389,12/28/15 18:35,,,,,
34.7273,-92.2389,12/28/15 18:53,,,,,
34.7273,-92.2389,12/28/15 19:53,,,,,
34.7273,-92.2389,12/28/15 20:53,,,,,
34.7273,-92.2389,12/28/15 21:06,,,,,
34.7273,-92.2389,12/28/15 21:53,,,,,
34.7273,-92.2389,12/28/15 22:53,,,,,
34.7273,-92.2389,12/28/15 23:53,51,39,,,
34.7273,-92.2389,12/28/15 23:59,51,39,,,
34.7273,-92.2389,12/29/15 0:53,,,,,
34.7273,-92.2389,12/29/15 1:53,,,,,
34.7273,-92.2389,12/29/15 2:53,,,,,
34.7273,-92.2389,12/29/15 3:53,,,,,
34.7273,-92.2389,12/29/15 4:53,,,,,
34.7273,-92.2389,12/29/15 5:53,,,,,
34.7273,-92.2389,12/29/15 6:53,,,,,
34.7273,-92.2389,12/29/15 7:53,,,,,
34.7273,-92.2389,12/29/15 8:53,,,,,
34.7273,-92.2389,12/29/15 9:53,,,,,
34.7273,-92.2389,12/29/15 10:53,,,,,
34.7273,-92.2389,12/29/15 11:53,,,,,
34.7273,-92.2389,12/29/15 12:53,,,,,
34.7273,-92.2389,12/29/15 13:53,,,,,
34.7273,-92.2389,12/29/15 14:53,,,,,
34.7273,-92.2389,12/29/15 15:53,,,,,
34.7273,-92.2389,12/29/15 16:36,,,,,
34.7273,-92.2389,12/29/15 16:53,,,,,
34.7273,-92.2389,12/29/15 17:53,,,,,
34.7273,-92.2389,12/29/15 18:53,,,,,
34.7273,-92.2389,12/29/15 19:53,,,,,
34.7273,-92.2389,12/29/15 20:53,,,,,
34.7273,-92.2389,12/29/15 21:53,,,,,
34.7273,-92.2389,12/29/15 22:53,,,,,
34.7273,-92.2389,12/29/15 23:53,43,37,,,
34.7273,-92.2389,12/29/15 23:59,43,37,,,
34.7273,-92.2389,12/30/15 0:53,,,,,
34.7273,-92.2389,12/30/15 1:53,,,,,
34.7273,-92.2389,12/30/15 2:53,,,,,
34.7273,-92.2389,12/30/15 3:53,,,,,
34.7273,-92.2389,12/30/15 4:53,,,,,
34.7273,-92.2389,12/30/15 5:53,,,,,
34.7273,-92.2389,12/30/15 6:53,,,,,
34.7273,-92.2389,12/30/15 7:53,,,,,
34.7273,-92.2389,12/30/15 8:53,,,,,
34.7273,-92.2389,12/30/15 9:53,,,,,
34.7273,-92.2389,12/30/15 10:53,,,,,
34.7273,-92.2389,12/30/15 11:53,,,,,
34.7273,-92.2389,12/30/15 12:53,,,,,
34.7273,-92.2389,12/30/15 13:21,,,,,
34.7273,-92.2389,12/30/15 13:53,,,,,
34.7273,-92.2389,12/30/15 14:53,,,,,
34.7273,-92.2389,12/30/15 15:53,,,,,
34.7273,-92.2389,12/30/15 16:53,,,,,
34.7273,-92.2389,12/30/15 17:53,,,,,
34.7273,-92.2389,12/30/15 18:53,,,,,
34.7273,-92.2389,12/30/15 19:53,,,,,
34.7273,-92.2389,12/30/15 20:53,,,,,
34.7273,-92.2389,12/30/15 21:53,,,,,
34.7273,-92.2389,12/30/15 22:53,,,,,
34.7273,-92.2389,12/30/15 23:53,49,35,,,
34.7273,-92.2389,12/30/15 23:59,49,35,,,
34.7273,-92.2389,12/31/15 0:53,,,,,
34.7273,-92.2389,12/31/15 1:53,,,,,
34.7273,-92.2389,12/31/15 2:53,,,,,
34.7273,-92.2389,12/31/15 3:53,,,,,
34.7273,-92.2389,12/31/15 4:53,,,,,
34.7273,-92.2389,12/31/15 5:53,,,,,
34.7273,-92.2389,12/31/15 6:53,,,,,
34.7273,-92.2389,12/31/15 7:53,,,,,
34.7273,-92.2389,12/31/15 8:53,,,,,
34.7273,-92.2389,12/31/15 9:53,,,,,
34.7273,-92.2389,12/31/15 10:53,,,,,
34.7273,-92.2389,12/31/15 11:53,,,,,
34.7273,-92.2389,12/31/15 12:53,,,,,
34.7273,-92.2389,12/31/15 13:53,,,,,
34.7273,-92.2389,12/31/15 14:53,,,,,
34.7273,-92.2389,12/31/15 15:53,,,,,
34.7273,-92.2389,12/31/15 16:53,,,,,
34.7273,-92.2389,12/31/15 17:53,,,,,
34.7273,-92.2389,12/31/15 18:53,,,,,
34.7273,-92.2389,12/31/15 19:53,,,,,
34.7273,-92.2389,12/31/15 20:53,,,,,
34.7273,-92.2389,12/31/15 21:53,,,,,
34.7273,-92.2389,12/31/15 22:53,,,,,
34.7273,-92.2389,12/31/15 23:53,46,31,,,
34.7273,-92.2389,12/31/15 23:59,46,31,62.3,41.6,52
34.7273,-92.2389,1/1/16 0:53,,,,,
34.7273,-92.2389,1/1/16 1:53,,,,,
34.7273,-92.2389,1/1/16 2:53,,,,,
34.7273,-92.2389,1/1/16 3:53,,,,,
34.7273,-92.2389,1/1/16 4:53,,,,,
34.7273,-92.2389,1/1/16 5:53,,,,,
34.7273,-92.2389,1/1/16 6:53,,,,,
34.7273,-92.2389,1/1/16 7:53,,,,,
34.7273,-92.2389,1/1/16 8:53,,,,,
34.7273,-92.2389,1/1/16 9:53,,,,,
34.7273,-92.2389,1/1/16 10:53,,,,,
34.7273,-92.2389,1/1/16 11:53,,,,,
34.7273,-92.2389,1/1/16 12:53,,,,,
34.7273,-92.2389,1/1/16 13:53,,,,,
34.7273,-92.2389,1/1/16 14:53,,,,,
34.7273,-92.2389,1/1/16 15:53,,,,,
34.7273,-92.2389,1/1/16 16:53,,,,,
34.7273,-92.2389,1/1/16 17:53,,,,,
34.7273,-92.2389,1/1/16 18:53,,,,,
34.7273,-92.2389,1/1/16 19:53,,,,,
34.7273,-92.2389,1/1/16 20:53,,,,,
34.7273,-92.2389,1/1/16 21:53,,,,,
34.7273,-92.2389,1/1/16 22:53,,,,,
34.7273,-92.2389,1/1/16 23:53,49,33,,,
34.7273,-92.2389,1/1/16 23:59,49,33,,,
34.7273,-92.2389,1/2/16 0:53,,,,,
34.7273,-92.2389,1/2/16 1:53,,,,,
34.7273,-92.2389,1/2/16 2:53,,,,,
34.7273,-92.2389,1/2/16 3:53,,,,,
34.7273,-92.2389,1/2/16 4:53,,,,,
34.7273,-92.2389,1/2/16 5:53,,,,,
34.7273,-92.2389,1/2/16 6:53,,,,,
34.7273,-92.2389,1/2/16 7:53,,,,,
34.7273,-92.2389,1/2/16 8:53,,,,,
34.7273,-92.2389,1/2/16 9:53,,,,,
34.7273,-92.2389,1/2/16 10:53,,,,,
34.7273,-92.2389,1/2/16 11:53,,,,,
34.7273,-92.2389,1/2/16 12:53,,,,,
34.7273,-92.2389,1/2/16 13:53,,,,,
34.7273,-92.2389,1/2/16 14:53,,,,,
34.7273,-92.2389,1/2/16 15:53,,,,,
34.7273,-92.2389,1/2/16 16:53,,,,,
34.7273,-92.2389,1/2/16 17:53,,,,,
34.7273,-92.2389,1/2/16 18:53,,,,,
34.7273,-92.2389,1/2/16 19:53,,,,,
34.7273,-92.2389,1/2/16 20:53,,,,,
34.7273,-92.2389,1/2/16 21:53,,,,,
34.7273,-92.2389,1/2/16 22:53,,,,,
34.7273,-92.2389,1/2/16 23:53,54,29,,,
34.7273,-92.2389,1/2/16 23:59,54,29,,,
34.7273,-92.2389,1/3/16 0:53,,,,,
34.7273,-92.2389,1/3/16 1:53,,,,,
34.7273,-92.2389,1/3/16 2:53,,,,,
34.7273,-92.2389,1/3/16 3:53,,,,,
34.7273,-92.2389,1/3/16 4:53,,,,,
34.7273,-92.2389,1/3/16 5:53,,,,,
34.7273,-92.2389,1/3/16 6:53,,,,,
34.7273,-92.2389,1/3/16 7:53,,,,,
34.7273,-92.2389,1/3/16 8:53,,,,,
34.7273,-92.2389,1/3/16 9:53,,,,,
34.7273,-92.2389,1/3/16 10:53,,,,,
34.7273,-92.2389,1/3/16 11:53,,,,,
34.7273,-92.2389,1/3/16 12:53,,,,,
34.7273,-92.2389,1/3/16 13:53,,,,,
34.7273,-92.2389,1/3/16 14:53,,,,,
34.7273,-92.2389,1/3/16 15:53,,,,,
34.7273,-92.2389,1/3/16 16:53,,,,,
34.7273,-92.2389,1/3/16 17:53,,,,,
34.7273,-92.2389,1/3/16 18:53,,,,,
34.7273,-92.2389,1/3/16 19:53,,,,,
34.7273,-92.2389,1/3/16 20:53,,,,,
34.7273,-92.2389,1/3/16 21:53,,,,,
34.7273,-92.2389,1/3/16 22:53,,,,,
34.7273,-92.2389,1/3/16 23:53,55,34,,,
34.7273,-92.2389,1/3/16 23:59,55,34,,,
34.7273,-92.2389,1/4/16 0:53,,,,,
34.7273,-92.2389,1/4/16 1:53,,,,,
34.7273,-92.2389,1/4/16 2:53,,,,,
34.7273,-92.2389,1/4/16 3:53,,,,,
34.7273,-92.2389,1/4/16 4:53,,,,,
34.7273,-92.2389,1/4/16 5:53,,,,,
34.7273,-92.2389,1/4/16 6:51,,,,,
34.7273,-92.2389,1/4/16 6:53,,,,,
34.7273,-92.2389,1/4/16 7:53,,,,,
34.7273,-92.2389,1/4/16 8:53,,,,,
34.7273,-92.2389,1/4/16 9:53,,,,,
34.7273,-92.2389,1/4/16 10:53,,,,,
34.7273,-92.2389,1/4/16 11:53,,,,,
34.7273,-92.2389,1/4/16 12:29,,,,,
34.7273,-92.2389,1/4/16 12:53,,,,,
34.7273,-92.2389,1/4/16 13:53,,,,,
34.7273,-92.2389,1/4/16 14:53,,,,,
34.7273,-92.2389,1/4/16 15:53,,,,,
34.7273,-92.2389,1/4/16 16:53,,,,,
34.7273,-92.2389,1/4/16 17:53,,,,,
34.7273,-92.2389,1/4/16 18:53,,,,,
34.7273,-92.2389,1/4/16 19:53,,,,,
34.7273,-92.2389,1/4/16 20:53,,,,,
34.7273,-92.2389,1/4/16 21:53,,,,,
34.7273,-92.2389,1/4/16 22:53,,,,,
34.7273,-92.2389,1/4/16 23:53,40,27,,,
