"","lon","lat"
"88",-92.4117429,34.7718511
"89",-92.2895948,34.7464809
"90",-92.3590649,34.7463064
"91",-92.3725312,34.6480202
"92",-92.376233,34.649849
"93",-92.3969409,34.7913069
"94",-92.3950167,34.7584768
"95",-92.4163425,34.6269038
"96",-92.4088297,34.7576014
"97",-92.2639324,34.7431783
"98",-92.504518,34.8092645
"99",-92.4244805,34.632121
"100",-92.3720492,34.6477056
"101",-92.3884584,34.6557356
"102",-92.3711624,34.6490186
"103",-92.3777177,34.6503169
"104",-92.3726662,34.6532224
"105",-92.3814971,34.6482565
"106",-92.3666128,34.6374867
"107",-92.4245384,34.631191
"108",-92.3725505,34.6344774
"109",-92.333029,34.7654379
"110",-92.2895948,34.7464809
"111",-92.413287,34.8039179
"112",-92.3876489,34.6441844
"113",-92.3884584,34.6557356
"114",-92.4369169,34.7392338
"115",-92.2895948,34.7464809
"116",-92.3064777,34.7508862
"117",-92.2895948,34.7464809
"118",-92.3610426,34.6880181
"119",-92.373071,34.6510333
"120",-92.3710852,34.6477243
"121",-92.289988,34.7438376
"122",-92.2895948,34.7464809
"123",-92.4088297,34.7576014
"124",-92.3729361,34.6501505
"125",-92.367192,34.643008
"126",-92.4074261,34.6408857
"127",-92.4234649,34.669477
"128",-92.2895948,34.7464809
"129",-92.2895948,34.7464809
"130",-92.3721296,34.6457279
"131",-92.3740543,34.6486602
"132",-92.3765222,34.649865
"133",-92.376233,34.649849
"134",-92.389022,34.643245
"135",-92.3852285,34.6549759
"136",-92.3721649,34.655478
"137",-92.3704683,34.6346473
"138",-92.2995366,34.7505364
"139",-92.3885153,34.7090496
"140",-92.4088297,34.7576014
"141",-92.4088297,34.7576014
"142",-92.406681,34.795317
"143",-92.3925749,34.6345295
"144",-92.4088297,34.7576014
"145",-92.2895948,34.7464809
"146",-92.2895948,34.7464809
"147",-92.3969409,34.7913069
"148",-92.4839684,34.769924
"149",-92.4237857,34.6283762
"150",-92.424384,34.6270467
"151",-92.367674,34.6396873
"152",-92.2809477,34.7104051
"153",-92.3884584,34.6557356
"154",-92.3955178,34.7227867
"155",-92.4301169,34.6378412
"156",-92.353005,34.725887
"157",-92.3901817,34.6585384
"158",-92.3550534,34.6502653
"159",-92.3581757,34.7715947
"160",-92.3694658,34.6532844
"161",-92.389704,34.641799
"162",-92.386387,34.654398
"163",-92.389829,34.633998
"164",-92.368869,34.648648
"165",-92.3968299,34.657481
"166",-92.365213,34.652093
"167",-92.3691574,34.6373511
"168",-92.3696972,34.6511635
"169",-92.3690417,34.6476775
"170",-92.4088297,34.7576014
"171",-92.4363601,34.6339694
"172",-92.3749412,34.6514506
"173",-92.369514,34.6544172
"174",-92.3698299,34.6491798
"175",-92.2895948,34.7464809
"176",-92.4244805,34.6283192
"177",-92.4245384,34.631191
"178",-92.3853539,34.6949047
"179",-92.3884584,34.6557356
"180",-92.3988747,34.7480473
"181",-92.3932807,34.6625602
"182",-92.3696972,34.6511635
"183",-92.3932807,34.6625602
"184",-92.3899888,34.6611766
"185",-92.2895948,34.7464809
"186",-92.3884459,34.6612067
"187",-92.2895948,34.7464809
"188",-92.3703912,34.6477377
"189",-92.3955802,34.655867
"190",-92.2895948,34.7464809
"191",-92.4144063,34.6281294
"192",-92.4088297,34.7576014
"193",-92.4021928,34.7554888
"194",-92.3934157,34.6569648
"195",-92.376985,34.6491217
"196",-92.3850488,34.6657427
"197",-92.3888639,34.6573128
"198",-92.2895948,34.7464809
"199",-92.2895948,34.7464809
"200",-92.3791638,34.746133
"201",-92.2895948,34.7464809
"202",-92.4395381,34.7515353
"203",-92.2895948,34.7464809
"204",-92.3218488,34.7260779
"205",-92.3853524,34.6554259
"206",-92.390587,34.640513
"207",-92.2675785,34.7479639
"208",-92.3714323,34.6331598
"209",-92.291693,34.732141
"210",-92.2895948,34.7464809
"211",-92.2895948,34.7464809
"212",-92.3647815,34.6521872
"213",-92.2895948,34.7464809
"214",-92.3056511,34.7426096
"215",-92.2739474,34.7242337
"216",-92.2895948,34.7464809
"217",-92.2809477,34.7104051
"218",-92.3094629,34.731909
"219",-92.3525418,34.6815258
"220",-92.3421819,34.717666
"221",-92.409336,34.7088337
"222",-92.3590649,34.7463064
"223",-92.3926442,34.6406959
"224",-92.2895948,34.7464809
"225",-92.2894477,34.7237209
"226",-92.3934157,34.6569648
"227",-92.3869835,34.6293691
"228",-92.3982959,34.6342135
"229",-92.2895948,34.7464809
"230",-92.2651085,34.7472017
"231",-92.387465,34.653822
"232",-92.3732831,34.6563634
"233",-92.2895948,34.7464809
"234",-92.2895948,34.7464809
"235",-92.2895948,34.7464809
"236",-92.2895948,34.7464809
"237",-92.2895948,34.7464809
"238",-92.4045465,34.647914
"239",-92.2932012,34.7391268
"240",-92.3846655,34.6540751
"241",-92.3989105,34.6548107
"242",-92.3240136,34.7388443
"243",-92.3850488,34.6657427
"244",-92.3850488,34.6657427
"245",-92.2895948,34.7464809
"246",-92.3888639,34.6480698
"247",-92.3716829,34.6532198
"248",-92.4088297,34.7576014
"249",-92.3890182,34.647678
"250",-92.367182,34.641626
"251",-92.2895948,34.7464809
"252",-92.2895948,34.7464809
"253",-92.2895948,34.7464809
"254",-92.3865299,34.654839
"255",-92.4053413,34.7579088
"256",-92.4088297,34.7576014
"257",-92.3723962,34.6508952
"258",-92.3851529,34.7727354
"259",-92.4093439,34.6531672
"260",-92.289988,34.7438376
"261",-92.2895948,34.7464809
"262",-92.389704,34.641799
"263",-92.261175,34.7297349
"264",-92.4088297,34.7576014
"265",-92.4168281,34.6407069
"266",-92.2537444,34.7061486
"267",-92.409336,34.7088337
"268",-92.2895948,34.7464809
"269",-92.2895948,34.7464809
"270",-92.2808782,34.7118928
"271",-92.3061768,34.767359
"272",-92.387669,34.656833
"273",-92.1653401,34.7116163
"274",-92.3590649,34.7463064
"275",-92.2895948,34.7464809
"276",-92.4244612,34.6274772
"277",-92.2895948,34.7464809
"278",-92.3804583,34.6716741
"279",-92.2806719,34.715023
"280",-92.2662638,34.7448158
"281",-92.3700828,34.6537907
"282",-92.2895948,34.7464809
"283",-92.4176676,34.6269202
"284",-92.2895948,34.7464809
"285",-92.2895948,34.7464809
"286",-92.2895948,34.7464809
"287",-92.3704298,34.6342593
"288",-92.3896739,34.6277937
"289",-92.4088297,34.7576014
"290",-92.3716262,34.6365123
"291",-92.2895948,34.7464809
"292",-92.2895948,34.7464809
"293",-92.4286485,34.6387926
"294",-92.2895948,34.7464809
"295",-92.4088297,34.7576014
"296",-92.2932012,34.7391268
"297",-92.2895948,34.7464809
"298",-92.3434678,34.6868458
"299",-92.2895948,34.7464809
"300",-92.4286485,34.6387926
"301",-92.409336,34.7088337
"302",-92.376562,34.648745
"303",-92.4086501,34.6519325
"304",-92.4249437,34.6283965
"305",-92.4093439,34.6531672
"306",-92.4093439,34.6531672
"307",-92.3884584,34.6557356
"308",-92.3946267,34.7348624
"309",-92.2895948,34.7464809
"310",-92.4093439,34.6531672
"311",-92.4093439,34.6531672
"312",-92.304131,34.688131
"313",-92.2895948,34.7464809
"314",-92.4088297,34.7576014
"315",-92.2895948,34.7464809
"316",-92.3865299,34.654839
"317",-92.4093439,34.6531672
"318",-92.3610426,34.6880181
"319",-92.3326372,34.6782471
"320",-92.3746134,34.6506579
"321",-92.4254456,34.6270904
"322",-92.3774031,34.674674
"323",-92.3896739,34.6277937
"324",-92.2895948,34.7464809
"325",-92.4363601,34.6339694
"326",-92.4363601,34.6339694
"327",-92.3989105,34.6548107
"328",-92.2895948,34.7464809
"329",-92.2814156,34.7511531
"330",-92.3736301,34.6498347
"331",-92.3757896,34.6497928
"332",-92.3989105,34.6548107
"333",-92.304131,34.688131
"334",-92.4088297,34.7576014
"335",-92.2895948,34.7464809
"336",-92.3886517,34.6652418
"337",-92.2895948,34.7464809
"338",-92.3897897,34.641486
"339",-92.3391283,34.7594382
"340",-92.387622,34.6541129
"341",-92.2895948,34.7464809
"342",-92.3884584,34.6557356
"343",-92.4265265,34.8007457
"344",-92.3248585,34.756725
"345",-92.2895948,34.7464809
"346",-92.3884584,34.6557356
"347",-92.2895948,34.7464809
"348",-92.2895948,34.7464809
"349",-92.3999058,34.6612431
"350",-92.3716262,34.6365123
"351",-92.3799932,34.7209068
"352",-92.2895948,34.7464809
"353",-92.3654947,34.6403163
"354",-92.4088297,34.7576014
"355",-92.2895948,34.7464809
"356",-92.4032345,34.655196
"357",-92.3834863,34.7425441
"358",-92.2895948,34.7464809
"359",-92.3901947,34.6296197
"360",-92.4176676,34.6269202
"361",-92.2895948,34.7464809
"362",-92.2895948,34.7464809
"363",-92.3972736,34.6576235
"364",-92.2895948,34.7464809
"365",-92.2895948,34.7464809
"366",-92.3727958,34.6334895
"367",-92.2592625,34.7195351
"368",-92.2895948,34.7464809
"369",-92.3883239,34.6562868
"370",-92.4070075,34.7540851
"371",-92.4286485,34.6387926
"372",-92.3851803,34.653044
"373",-92.4163425,34.6269038
"374",-92.2895948,34.7464809
"375",-92.3686128,34.6518485
"376",-92.3724734,34.6494684
"377",-92.4286485,34.6387926
"378",-92.409336,34.7088337
"379",-92.3884584,34.6557356
"380",-92.352622,34.763043
"381",-92.2672323,34.7474957
"382",-92.2895948,34.7464809
"383",-92.2895948,34.7464809
"384",-92.2895948,34.7464809
"385",-92.2895948,34.7464809
"386",-92.3801858,34.6362733
"387",-92.2895948,34.7464809
"388",-92.4353167,34.760145
"389",-92.4088297,34.7576014
"390",-92.4363601,34.6339694
"391",-92.3533135,34.7607749
"392",-92.405181,34.652561
"393",-92.2895948,34.7464809
"394",-92.2895948,34.7464809
"395",-92.3716262,34.6365123
"396",-92.2895948,34.7464809
"397",-92.4075207,34.6515393
"398",-92.289988,34.7438376
"399",-92.2895948,34.7464809
"400",-92.2895948,34.7464809
"401",-92.3523307,34.667068
"402",-92.1952929,34.7188373
"403",-92.3318791,34.6863401
"404",-92.3069509,34.7285169
"405",-92.342031,34.6849493
"406",-92.3935315,34.7571901
"407",-92.342077,34.6673532
"408",-92.2899545,34.7137784
"409",-92.3276512,34.6707571
"410",-92.3706804,34.7112695
"411",-92.3566958,34.6941972
"412",-92.2691924,34.7335531
"413",-92.270405,34.733434
"414",-92.3180731,34.6659081
"415",-92.3817285,34.7187159
"416",-92.3221045,34.7304789
"417",-92.330662,34.720591
"418",-92.293307,34.7354569
"419",-92.3761606,34.734676
"420",-92.3407814,34.6684943
"421",-92.2863367,34.7252835
"422",-92.3731674,34.6688035
"423",-92.3420182,34.7026806
"424",-92.3219504,34.6618395
"425",-92.3339884,34.7218157
"426",-92.3073165,34.7346857
"427",-92.1952929,34.7188373
"428",-92.290748,34.7335424
"429",-92.3189077,34.7380912
"430",-92.3386118,34.6693174
"431",-92.2758504,34.7434524
"432",-92.3405778,34.6616511
"433",-92.3682635,34.7520093
"434",-92.314516,34.6664109
"435",-92.339285,34.6779411
"436",-92.4310321,34.6528177
"437",-92.3312338,34.6940914
"438",-92.4464315,34.7569411
"439",-92.2909072,34.7356954
"440",-92.2862597,34.7157467
"441",-92.3389008,34.6650581
"442",-92.358911,34.684589
"443",-92.3988747,34.7480473
"444",-92.3366275,34.7036153
"445",-92.3739793,34.7178853
"446",-92.474651,34.78057
"447",-92.3359725,34.7378096
"448",-92.305673,34.7371709
"449",-92.3425351,34.7208793
"450",-92.2776204,34.7253814
"451",-92.319229,34.698663
"452",-92.3628678,34.655355
"453",-92.291834,34.7355669
"454",-92.4058403,34.7549527
"455",-92.3893461,34.7544895
"456",-92.308308,34.7270179
"457",-92.334547,34.73391
"458",-92.2888762,34.741205
"459",-92.296402,34.7361641
"460",-92.3625455,34.6797827
"461",-92.340145,34.6629976
"462",-92.330735,34.667981
"463",-92.3632504,34.6588259
"464",-92.3457789,34.71887
"465",-92.256226,34.73668
"466",-92.3646658,34.7157021
"467",-92.418208,34.6718299
"468",-92.3826734,34.7233369
"469",-92.4265322,34.6586297
"470",-92.3935051,34.7547798
"471",-92.2891463,34.7323948
"472",-92.4242597,34.7572676
"473",-92.3160193,34.7305511
"474",-92.3626772,34.7143464
"475",-92.3439555,34.687178
"476",-92.3880539,34.7675638
"477",-92.2821558,34.7421192
"478",-92.3275741,34.6833242
"479",-92.360574,34.772328
"480",-92.3966756,34.7718593
"481",-92.320853,34.7486214
"482",-92.3381409,34.7657874
"483",-92.3420026,34.7410814
"484",-92.3889444,34.7336419
"485",-92.3622563,34.6418907
"486",-92.3094728,34.7736458
"487",-92.3963193,34.7546118
"488",-92.337822,34.7373871
"489",-92.3148158,34.7583715
"490",-92.3397596,34.669402
"491",-92.3837726,34.7410726
"492",-92.3344699,34.6882444
"493",-92.3285757,34.6872774
"494",-92.3441546,34.6840182
"495",-92.3448156,34.7493548
"496",-92.2976959,34.7330598
"497",-92.353683,34.7695104
"498",-92.364991,34.664713
"499",-92.4563228,34.7656288
"500",-92.3991395,34.757446
"501",-92.3812078,34.7441644
"502",-92.3421032,34.7373173
"503",-92.394671,34.768118
"504",-92.3155501,34.7272906
"505",-92.3252051,34.7411431
"506",-92.3534677,34.6545432
"507",-92.3347204,34.690938
"508",-92.3076317,34.7281888
"509",-92.3500163,34.699838
"510",-92.335033,34.719372
"511",-92.3463378,34.6579625
"512",-92.3637271,34.7140334
"513",-92.2629621,34.7459288
"514",-92.2697559,34.7297357
"515",-92.3154031,34.7284914
"516",-92.3278505,34.6998711
"517",-92.3884584,34.6557356
"518",-92.352122,34.718323
"519",-92.4041971,34.7681225
"520",-92.2498472,34.7417761
"521",-92.3553724,34.7423019
"522",-92.332392,34.691659
"523",-92.3903875,34.7551162
"524",-92.3337572,34.7181084
"525",-92.3394402,34.6658252
"526",-92.434972,34.7478406
"527",-92.384665,34.764801
"528",-92.3747448,34.7688286
"529",-92.2689827,34.7476143
"530",-92.3161926,34.75676
"531",-92.3596289,34.714503
"532",-92.3389655,34.750314
"533",-92.3601458,34.6862084
"534",-92.2764935,34.7207047
"535",-92.3544891,34.7697461
"536",-92.2929568,34.7253754
"537",-92.3725704,34.7399804
"538",-92.3442704,34.7169995
"539",-92.331501,34.73909
"540",-92.3420137,34.7141839
"541",-92.3432357,34.6809743
"542",-92.349787,34.7671623
"543",-92.2657294,34.7398656
"544",-92.3134198,34.7474073
"545",-92.3696848,34.6732169
"546",-92.4050768,34.7672669
"547",-92.3106665,34.739067
"548",-92.3425351,34.7208793
"549",-92.3583629,34.6929239
"550",-92.2776148,34.7494516
"551",-92.3424265,34.7387864
"552",-92.2702479,34.7240806
"553",-92.343609,34.715842
"554",-92.3454514,34.6570293
"555",-92.3339967,34.7212108
"556",-92.3397099,34.7021319
"557",-92.3420137,34.7141839
"558",-92.3105317,34.726102
"559",-92.3453224,34.677825
"560",-92.317901,34.661512
"561",-92.3636635,34.7755213
"562",-92.351608,34.6534451
"563",-92.37362,34.737916
"564",-92.2776204,34.7253814
"565",-92.2992824,34.7410029
"566",-92.2821804,34.7161681
"567",-92.4311552,34.6799231
"568",-92.2800255,34.7207404
"569",-92.3628678,34.655355
"570",-92.3454993,34.703211
"571",-92.49005,34.811793
"572",-92.3453094,34.7247013
"573",-92.3731222,34.7373878
"574",-92.375929,34.733038
"575",-92.4089841,34.710478
"576",-92.3194276,34.73642
"577",-92.366066,34.646953
"578",-92.3477248,34.678789
"579",-92.2514816,34.7067227
"580",-92.2700407,34.7417049
"581",-92.3206794,34.7336561
"582",-92.3975621,34.7283127
"583",-92.3310219,34.7362427
"584",-92.2959554,34.7221908
"585",-92.2630804,34.7392352
"586",-92.3625455,34.6797827
"587",-92.3839435,34.7639143
"588",-92.2815646,34.7250274
"589",-92.3686947,34.7243637
"590",-92.34171,34.7414697
"591",-92.3625455,34.6797827
"592",-92.3491352,34.718223
"593",-92.3598687,34.64383
"594",-92.2752895,34.7224721
"595",-92.2857449,34.719872
"596",-92.3339967,34.7212108
"597",-92.4242597,34.7572676
"598",-92.3105317,34.726102
"599",-92.3065272,34.760696
"600",-92.298055,34.738917
"601",-92.3220659,34.7577487
"602",-92.3293365,34.7272234
"603",-92.2710506,34.726507
"604",-92.2815262,34.7336592
"605",-92.2943579,34.7319999
"606",-92.2933417,34.7187649
"607",-92.33535,34.688997
"608",-92.3399411,34.6744956
"609",-92.335516,34.723434
"610",-92.2804486,34.7243143
"611",-92.2471635,34.7431596
"612",-92.4101162,34.7484792
"613",-92.3323992,34.6955478
"614",-92.3670754,34.7046272
"615",-92.3714034,34.7287022
"616",-92.3457789,34.71887
"617",-92.3041786,34.6881062
"618",-92.3828817,34.7624169
"619",-92.3203455,34.6774208
"620",-92.343854,34.7187777
"621",-92.3726662,34.7390017
"622",-92.3329977,34.6690037
"623",-92.3167125,34.7458564
"624",-92.37362,34.737916
"625",-92.387262,34.764211
"626",-92.3280063,34.6894298
"627",-92.3452945,34.7337016
"628",-92.38772,34.6737549
"629",-92.3428118,34.7533624
"630",-92.3636635,34.7755213
"631",-92.3339967,34.7212108
"632",-92.3754411,34.6695829
"633",-92.3279709,34.6872293
"634",-92.3408659,34.6834592
"635",-92.3343544,34.6815111
"636",-92.343609,34.715842
"637",-92.4007055,34.7090713
"638",-92.2922835,34.7170196
"639",-92.3555975,34.7156506
"640",-92.2558657,34.7374677
"641",-92.2730897,34.7259512
"642",-92.3743242,34.7194641
"643",-92.3249933,34.7434124
"644",-92.3280749,34.6852576
"645",-92.3349323,34.6846952
"646",-92.3230866,34.6819198
"647",-92.3274267,34.700354
"648",-92.3838663,34.6637898
"649",-92.358911,34.684589
"650",-92.352555,34.661084
"651",-92.4311552,34.6799231
"652",-92.4209283,34.677104
"653",-92.3339268,34.7414493
"654",-92.2967187,34.7496411
"655",-92.31747,34.7401646
"656",-92.3934543,34.7542581
"657",-92.3210645,34.6615108
"658",-92.2503856,34.7447003
"659",-92.3262644,34.6634419
"660",-92.3068417,34.6901294
"661",-92.332274,34.6906609
"662",-92.3473976,34.6935881
"663",-92.3284788,34.7263361
"664",-92.4101162,34.7484792
"665",-92.3420182,34.7026806
"666",-92.289967,34.729822
"667",-92.3477846,34.718873
"668",-92.3724541,34.7211619
"669",-92.4385727,34.7847669
"670",-92.3693502,34.6620541
"671",-92.3673838,34.6677063
"672",-92.429364,34.752536
"673",-92.3553724,34.7423019
"674",-92.2834386,34.7298511
"675",-92.343854,34.7187777
"676",-92.363216,34.648523
"677",-92.3453224,34.677825
"678",-92.32899,34.672387
"679",-92.3635525,34.6358395
"680",-92.3828368,34.702824
"681",-92.366066,34.646953
"682",-92.2726407,34.7363161
"683",-92.3755196,34.6956572
"684",-92.3151624,34.7493266
"685",-92.3202557,34.6705952
"686",-92.2414303,34.7423988
"687",-92.3318449,34.6898536
"688",-92.2911862,34.7158271
"689",-92.3182808,34.7258206
"690",-92.3438969,34.6814455
"691",-92.3318449,34.6898536
"692",-92.2723029,34.726343
"693",-92.3098124,34.7626978
"694",-92.3457789,34.71887
"695",-92.2583658,34.7327513
"696",-92.3761606,34.734676
"697",-92.3822052,34.6688641
"698",-92.33946,34.6915369
"699",-92.344322,34.676248
"700",-92.288791,34.7490044
"701",-92.3849895,34.6926316
"702",-92.3438969,34.6814455
"703",-92.3684691,34.6631069
"704",-92.2740168,34.7309103
"705",-92.3948146,34.7524841
"706",-92.3536219,34.6933174
"707",-92.4021928,34.7554888
"708",-92.3339268,34.7414493
"709",-92.3433898,34.6769125
"710",-92.3849428,34.7540681
"711",-92.4242597,34.7572676
"712",-92.37521,34.731772
"713",-92.2929685,34.7429496
"714",-92.3343544,34.6815111
"715",-92.4058403,34.7549527
"716",-92.3318887,34.6594911
"717",-92.4131906,34.753676
"718",-92.2667004,34.7476601
"719",-92.2882816,34.7356122
"720",-92.255934,34.7330623
"721",-92.3614853,34.6599171
"722",-92.3257733,34.7370654
"723",-92.316894,34.670768
"724",-92.343854,34.7187777
"725",-92.3731114,34.7376082
"726",-92.3747448,34.7688286
"727",-92.2702245,34.734676
"728",-92.4033009,34.7877032
"729",-92.3944633,34.7380769
"730",-92.2595389,34.7195882
"731",-92.3194595,34.741321
"732",-92.332274,34.6906609
"733",-92.317672,34.661091
"734",-92.3203327,34.6618701
"735",-92.3081611,34.7354808
"736",-92.4131906,34.753676
"737",-92.3761606,34.734676
"738",-92.3100503,34.7299864
"739",-92.2925719,34.7265479
"740",-92.340564,34.675041
"741",-92.3226822,34.7520711
"742",-92.3202942,34.6622596
"743",-92.3500471,34.6984047
"744",-92.3662405,34.7277621
"745",-92.3153164,34.6711098
"746",-92.4005337,34.7564273
"747",-92.3330926,34.7272813
"748",-92.3539003,34.682103
"749",-92.2557577,34.7361689
"750",-92.3438969,34.6814455
"751",-92.3079326,34.7449869
"752",-92.3728974,34.7243036
"753",-92.3155501,34.7272906
"754",-92.3317731,34.7669249
"755",-92.3160193,34.7305511
"756",-92.3304273,34.6874614
"757",-92.3224319,34.7246251
"758",-92.3138916,34.7355648
"759",-92.340895,34.670771
"760",-92.3708338,34.720643
"761",-92.2571451,34.7331793
"762",-92.3607915,34.6624354
"763",-92.352914,34.7414682
"764",-92.3315178,34.673712
"765",-92.3106665,34.739067
"766",-92.3000399,34.7355995
"767",-92.403581,34.757277
"768",-92.2532746,34.7126683
"769",-92.266268,34.7274817
"770",-92.3309256,34.6959968
"771",-92.2963205,34.7374154
"772",-92.266059,34.7286387
"773",-92.3425613,34.7262048
"774",-92.352555,34.661084
"775",-92.27667,34.7426378
"776",-92.2700407,34.7417049
"777",-92.3337572,34.7181084
"778",-92.2700407,34.7417049
"779",-92.3499315,34.654989
"780",-92.3224319,34.7246251
"781",-92.3789807,34.7362793
"782",-92.3076263,34.7491242
"783",-92.3173287,34.7337628
"784",-92.4465474,34.7409329
"785",-92.3954989,34.7336284
"786",-92.3755196,34.7431748
"787",-92.3240303,34.7296224
"788",-92.3121683,34.7380893
"789",-92.3241074,34.736137
"790",-92.1978663,34.7188774
"791",-92.3663936,34.7232363
"792",-92.3516404,34.7194599
"793",-92.434499,34.8015572
"794",-92.3331986,34.7383803
"795",-92.3142532,34.7399181
"796",-92.2890167,34.7147575
"797",-92.4058403,34.7549527
"798",-92.3752883,34.6639256
"799",-92.2558657,34.7374677
"800",-92.3564741,34.6883408
"801",-92.3833676,34.665388
"802",-92.2516258,34.7274919
"803",-92.3498448,34.6990022
"804",-92.3208823,34.7269203
"805",-92.2704637,34.7410252
"806",-92.3326977,34.6863785
"807",-92.3430929,34.6633303
"808",-92.4486027,34.756877
"809",-92.3294491,34.7635096
"810",-92.3037963,34.7499967
"811",-92.3228851,34.7404711
"812",-92.3781901,34.748419
"813",-92.3739793,34.7178853
"814",-92.3078778,34.7402373
"815",-92.3394017,34.7591438
"816",-92.2722337,34.7273805
"817",-92.3935051,34.7547798
"818",-92.3448156,34.7493548
"819",-92.3420797,34.7347801
"820",-92.3425228,34.6607997
"821",-92.3333238,34.687759
"822",-92.3430929,34.6633303
"823",-92.3420137,34.7141839
"824",-92.3413283,34.6949779
"825",-92.3427733,34.6758016
"826",-92.3731472,34.7369023
"827",-92.413872,34.759137
"828",-92.2664052,34.7286755
"829",-92.2665591,34.7263853
"830",-92.339209,34.6749414
"831",-92.3636635,34.7755213
"832",-92.3578233,34.747271
"833",-92.3432867,34.7168478
"834",-92.380145,34.721338
"835",-92.3216037,34.7270792
"836",-92.4021928,34.7554888
"837",-92.3213734,34.6774314
"838",-92.30499,34.7501818
"839",-92.373553,34.7326845
"840",-92.3578811,34.7433652
"841",-92.2943235,34.726331
"842",-92.3547879,34.6590924
"843",-92.33205,34.739388
"844",-92.2766969,34.7384312
"845",-92.3792207,34.7588869
"846",-92.3304152,34.6817265
"847",-92.3099541,34.739361
"848",-92.3304152,34.6817265
"849",-92.3434476,34.677408
"850",-92.2953092,34.7231291
"851",-92.3178293,34.7266329
"852",-92.3284216,34.7308766
"853",-92.314516,34.6664109
"854",-92.3826155,34.7195186
"855",-92.362459,34.675922
"856",-92.2898776,34.7318633
"857",-92.3612926,34.7289518
"858",-92.29949,34.7410939
"859",-92.3454803,34.7298063
"860",-92.3212764,34.7304299
"861",-92.3241459,34.7396746
"862",-92.3805715,34.7260319
"863",-92.3582087,34.6722881
"864",-92.1889174,34.7181746
"865",-92.366066,34.646953
"866",-92.2791101,34.731467
"867",-92.290873,34.725712
"868",-92.3552792,34.7652233
"869",-92.2704751,34.7455548
"870",-92.3749798,34.6682933
"871",-92.2976959,34.7330598
"872",-92.3703802,34.7310233
"873",-92.322092,34.724625
"874",-92.2898776,34.7318633
"875",-92.3077016,34.742575
"876",-92.3294232,34.7026304
"877",-92.2785562,34.7259958
"878",-92.3061999,34.7347499
"879",-92.3424854,34.7502885
"880",-92.3372819,34.7031193
"881",-92.3638177,34.6556179
"882",-92.280928,34.724342
"883",-92.344412,34.6757627
"884",-92.3428118,34.7533624
"885",-92.3421356,34.737054
"886",-92.3304273,34.6874614
"887",-92.3515425,34.655695
"888",-92.3726276,34.7407715
"889",-92.3384577,34.7338137
"890",-92.2758504,34.7434524
"891",-92.2727338,34.7313847
"892",-92.343854,34.7187777
"893",-92.2752228,34.7443595
